key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,0.234335,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,56.66668743,44.66665727,1,0,0,response1disk,8,243,26.00001985,4.666656077,1,0,0,rectangle,26.00001985,4.666656077,1,0,0,4,3,0.00271,26.00001985,4.666656077,1,0,0,0,80,80,27,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,0.11437,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-75.99998319,33.33330325,1,0,0,response7disk,5,244,-21.3333149,-0.666677415,1,0,0,rectangle,-21.3333149,-0.666677415,1,0,0,4,6,0.002265,-21.3333149,-0.666677415,1,0,0,0,81,81,92,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.23392,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,18.00001961,32.66665691,1,0,0,response1disk,5,245,-6.666607102,0.666655958,1,0,0,rectangle,-6.666607102,0.666655958,1,0,0,4,7,0.00144,-6.666607102,0.666655958,1,0,0,0,82,82,152,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,0.14941,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-73.33331645,-63.33334595,1,0,0,response5disk,8,246,-6.666607102,-6.666677594,1,0,0,rectangle,-6.666607102,-6.666677594,1,0,0,4,4,0.00232,-6.666607102,-6.666677594,1,0,0,0,83,83,67,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,0.218165,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-26.6666077,-72.00001287,1,0,0,response5disk,2,247,-5.999981105,-4.666677535,1,0,0,rectangle,-5.999981105,-4.666677535,1,0,0,4,2,0.001495,-5.999981105,-4.666677535,1,0,0,0,84,84,138,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,0.26645,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,88.66668838,-76.00001299,1,0,0,response3disk,1,248,-4.666607042,4.666656077,1,0,0,rectangle,-4.666607042,4.666656077,1,0,0,4,5,0.0034,-4.666607042,4.666656077,1,0,0,0,85,85,46,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,0.083995,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,64.00002098,-34.66667843,1,0,0,response3disk,2,249,18.6666863,-11.3333444,1,0,0,rectangle,18.6666863,-11.3333444,1,0,0,4,4,0.002775,18.6666863,-11.3333444,1,0,0,0,86,86,129,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,0.200535,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,53.333354,-64.66667932,1,0,0,response3disk,8,250,10.66668606,-12.66667777,1,0,0,rectangle,10.66668606,-12.66667777,1,0,0,4,3,0.00274,10.66668606,-12.66667777,1,0,0,0,87,87,65,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,0.317615,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,98.66668868,-86.66667998,1,0,0,response3disk,8,251,-7.999981165,-1.07288E-05,1,0,0,rectangle,-7.999981165,-1.07288E-05,1,0,0,4,4,0.001385,-7.999981165,-1.07288E-05,1,0,0,0,88,88,48,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.233775,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-51.33331579,-80.00001311,1,0,0,response5disk,2,252,0.66668576,-8.000010967,1,0,0,rectangle,0.66668576,-8.000010967,1,0,0,4,7,0.002285,0.66668576,-8.000010967,1,0,0,0,89,89,108,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,0.21715,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,36.00002015,-90.6666801,1,0,0,response3disk,7,253,1.9735E-05,-1.07288E-05,1,0,0,rectangle,1.9735E-05,-1.07288E-05,1,0,0,4,6,0.00131,1.9735E-05,-1.07288E-05,1,0,0,0,90,90,100,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.132805,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-39.99998212,-62.00001258,1,0,0,response5disk,9,254,-14.66660734,4.666656077,1,0,0,rectangle,-14.66660734,4.666656077,1,0,0,4,4,0.002595,-14.66660734,4.666656077,1,0,0,0,91,91,10,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,0.232975,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,80.00002146,31.99999022,1,0,0,response1disk,5,255,20.66668636,-13.33334446,1,0,0,rectangle,20.66668636,-13.33334446,1,0,0,4,2,0.001725,20.66668636,-13.33334446,1,0,0,0,92,92,28,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,0.233195,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,44.00002038,-74.66667962,1,0,0,response3disk,6,256,-19.99998152,-2.666677475,1,0,0,rectangle,-19.99998152,-2.666677475,1,0,0,4,5,0.002275,-19.99998152,-2.666677475,1,0,0,0,93,93,122,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.150075,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-33.33331525,-74.00001293,1,0,0,response5disk,7,257,-8.666607161,4.666656077,1,0,0,rectangle,-8.666607161,4.666656077,1,0,0,4,4,0.003065,-8.666607161,4.666656077,1,0,0,0,94,94,41,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,0.36619,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,57.33335412,-61.33334589,1,0,0,response3disk,5,258,19.33339367,-10.66667771,1,0,0,rectangle,19.33339367,-10.66667771,1,0,0,4,5,0.00259,19.33339367,-10.66667771,1,0,0,0,95,95,49,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,0.33305,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-44.66660823,-59.33334583,1,0,0,response5disk,1,259,-19.33331484,-14.00001115,1,0,0,rectangle,-19.33331484,-14.00001115,1,0,0,4,7,0.0024,-19.33331484,-14.00001115,1,0,0,0,96,96,85,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,0.213225,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,38.00002021,-49.33334553,1,0,0,response3disk,1,260,14.66668618,12.66665632,1,0,0,rectangle,14.66668618,12.66665632,1,0,0,4,0,0.001385,14.66668618,12.66665632,1,0,0,0,97,97,115,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,0.432895,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-47.99998236,-41.33334529,1,0,0,response5disk,1,261,-13.33331466,-8.666677654,1,0,0,rectangle,-13.33331466,-8.666677654,1,0,0,4,2,0.007025,-13.33331466,-8.666677654,1,0,0,0,98,98,74,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.250025,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-31.33331519,-62.00001258,1,0,0,response5disk,4,262,19.33339367,10.66665626,1,0,0,rectangle,19.33339367,10.66665626,1,0,0,4,1,0.00185,19.33339367,10.66665626,1,0,0,0,99,99,127,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.251745,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,64.00002098,73.33330444,1,0,0,response1disk,2,263,-22.66660758,-1.07288E-05,1,0,0,rectangle,-22.66660758,-1.07288E-05,1,0,0,4,0,0.00237,-22.66660758,-1.07288E-05,1,0,0,0,100,100,142,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,0.483005,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-46.66660829,29.33330313,1,0,0,response7disk,8,264,10.00001937,5.99998945,1,0,0,rectangle,10.00001937,5.99998945,1,0,0,4,7,0.002,10.00001937,5.99998945,1,0,0,0,101,101,35,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,0.301165,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,56.00002074,-24.66667813,1,0,0,response3disk,3,265,30.66668665,-6.000010908,1,0,0,rectangle,30.66668665,-6.000010908,1,0,0,4,3,0.00348,30.66668665,-6.000010908,1,0,0,0,102,102,119,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,0.333655,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,22.00001973,-34.00001174,1,0,0,response3disk,5,266,22.66668642,-6.666677594,1,0,0,rectangle,22.66668642,-6.666677594,1,0,0,4,2,0.002845,22.66668642,-6.666677594,1,0,0,0,103,103,156,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.351955,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-28.66660776,-75.33334631,1,0,0,response5disk,8,267,8.666685998,-11.3333444,1,0,0,rectangle,8.666685998,-11.3333444,1,0,0,4,2,0.00081,8.666685998,-11.3333444,1,0,0,0,104,104,3,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,0.28474,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-52.66660847,-86.66667998,1,0,0,response5disk,7,268,-22.66660758,-2.000010788,1,0,0,rectangle,-22.66660758,-2.000010788,1,0,0,4,2,0.000425,-22.66660758,-2.000010788,1,0,0,0,105,105,38,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.2481,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,27.33339391,35.33330331,1,0,0,response1disk,4,269,-17.99998146,-5.333344221,1,0,0,rectangle,-17.99998146,-5.333344221,1,0,0,4,1,0.000865,-17.99998146,-5.333344221,1,0,0,0,106,106,30,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.416805,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-25.9999817,40.66665715,1,0,0,response7disk,7,270,-5.999981105,13.99998969,1,0,0,rectangle,-5.999981105,13.99998969,1,0,0,4,6,0.002835,-5.999981105,13.99998969,1,0,0,0,107,107,23,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,0.550285,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-53.99998254,20.66665655,1,0,0,response7disk,7,271,16.00001955,13.333323,1,0,0,rectangle,16.00001955,13.333323,1,0,0,4,0,0.001635,16.00001955,13.333323,1,0,0,0,108,108,7,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.73354,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,27.33339391,50.66665745,1,0,0,response1disk,9,272,13.33339349,4.666656077,1,0,0,rectangle,13.33339349,4.666656077,1,0,0,4,5,0.001365,13.33339349,4.666656077,1,0,0,0,109,109,72,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,0.683035,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,62.66668761,25.99999005,1,0,0,response1disk,7,273,8.666685998,-1.333344102,1,0,0,rectangle,8.666685998,-1.333344102,1,0,0,4,3,0.00202,8.666685998,-1.333344102,1,0,0,0,110,110,87,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,0.91589,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-79.99998331,-48.00001216,1,0,0,response5disk,3,274,7.333393315,6.666656137,1,0,0,rectangle,7.333393315,6.666656137,1,0,0,4,1,0.00131,7.333393315,6.666656137,1,0,0,0,111,111,68,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5dbc433e82849c1eb0c400b5,606c0d40f58e2c56c765ad1d,2021-04-06_09h27.11.983,Colour_Similarity_Experiment,2020.2.10,Win32,60,6067542a4a25243f4d7d4fcf,17.85185268,17.212375,16.65099034,16.6761352,16.64611973,16.6761352,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,0.44978,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-62.66660877,39.99999046,1,0,0,response7disk,5,275,-10.66660722,-4.000010848,1,0,0,rectangle,-10.66660722,-4.000010848,1,0,0,4,2,0.00205,-10.66660722,-4.000010848,1,0,0,0,112,112,66,1,0,,,,,,,,,,,,,,,,,,,,,
