key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,1.463075,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,29,77,1,0,0,response1disk,5,82,-3,-9,1,0,0,rectangle,-3,-9,1,0,0,6,2,0.00049,-3,-9,1,0,0,0,81,81,128,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,1.74783,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-28,69,1,0,0,response7disk,9,83,15,-20,1,0,0,rectangle,15,-20,1,0,0,6,5,0.00047,15,-20,1,0,0,0,82,82,123,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,1.21311,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-43,89,1,0,0,response7disk,4,84,-4,13,1,0,0,rectangle,-4,13,1,0,0,6,2,0.000425,-4,13,1,0,0,0,83,83,145,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,2.86589,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,46,78,1,0,0,response1disk,1,85,3,3,1,0,0,rectangle,3,3,1,0,0,6,2,6.5E-05,3,3,1,0,0,0,84,84,132,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.275575,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,42,71,1,0,0,response1disk,6,86,17,13,1,0,0,rectangle,17,13,1,0,0,6,4,0.00044,17,13,1,0,0,0,85,85,113,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,2.791485,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,64,97,1,0,0,response1disk,1,87,7,14,1,0,0,rectangle,7,14,1,0,0,6,1,0.000435,7,14,1,0,0,0,86,86,85,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,0.7965,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-47,-114,1,0,0,response5disk,9,88,5,-20,1,0,0,rectangle,5,-20,1,0,0,6,4,0.00044,5,-20,1,0,0,0,87,87,72,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,0.680385,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,53,-105,1,0,0,response3disk,1,89,4,-5,1,0,0,rectangle,4,-5,1,0,0,6,3,0.00042,4,-5,1,0,0,0,88,88,125,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,0.97905,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,56,89,1,0,0,response1disk,9,90,9,-6,1,0,0,rectangle,9,-6,1,0,0,6,7,0.000425,9,-6,1,0,0,0,89,89,79,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,1.59502,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-38,-123,1,0,0,response5disk,2,91,3,6,1,0,0,rectangle,126,-52,1,0,0,5,5,1.75737,-3,-14,1,0,0,0,90,90,11,1,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,5,1.32599,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,121,-69,1,0,0,response3disk,6,92,3,8,1,0,0,rectangle,3,8,1,0,0,5,0,0.000435,3,8,1,0,0,0,91,91,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,0.86579,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-62,-118,1,0,0,response5disk,5,93,6,12,1,0,0,rectangle,6,12,1,0,0,5,5,0.000425,6,12,1,0,0,0,92,92,82,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,0.81714,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-57,-102,1,0,0,response5disk,1,94,-10,-1,1,0,0,rectangle,-10,-1,1,0,0,5,3,0.00042,-10,-1,1,0,0,0,93,93,111,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,4,0.9215,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,73,-125,1,0,0,response3disk,3,95,17,-18,1,0,0,rectangle,17,-18,1,0,0,5,4,0.00043,17,-18,1,0,0,0,94,94,26,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.831145,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,41,115,1,0,0,response1disk,2,96,-12,-2,1,0,0,rectangle,51,-127,1,0,0,4,4,1.23816,-14,10,1,0,0,0,95,95,36,1,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,3.372895,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,48,121,1,0,0,response1disk,1,97,9,17,1,0,0,rectangle,9,17,1,0,0,4,7,0.000435,9,17,1,0,0,0,96,96,46,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,0,1.12979,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-55,105,1,0,0,response7disk,7,98,-10,5,1,0,0,rectangle,-10,5,1,0,0,4,2,0.00044,-10,5,1,0,0,0,97,97,50,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,0,1.081105,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-50,87,1,0,0,response7disk,4,99,0,-5,1,0,0,rectangle,0,-5,1,0,0,4,0,0.000425,0,-5,1,0,0,0,98,98,43,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,0.69918,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-51,89,1,0,0,response7disk,1,100,8,5,1,0,0,rectangle,8,5,1,0,0,4,0,6E-05,8,5,1,0,0,0,99,99,102,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,1.180375,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,46,-123,1,0,0,response3disk,1,101,-13,1,1,0,0,rectangle,-13,1,1,0,0,4,1,0.00041,-13,1,1,0,0,0,100,100,5,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,0.942275,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,57,-92,1,0,0,response3disk,3,102,1,16,1,0,0,rectangle,1,16,1,0,0,4,3,0.000965,1,16,1,0,0,0,101,101,21,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,0.643815,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-40,-83,1,0,0,response5disk,4,103,-7,17,1,0,0,rectangle,-7,17,1,0,0,4,4,0.00042,-7,17,1,0,0,0,102,102,8,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.025745,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,52,68,1,0,0,response1disk,4,104,7,-12,1,0,0,rectangle,7,-12,1,0,0,4,7,0.000415,7,-12,1,0,0,0,103,103,139,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,2.124795,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,44,88,1,0,0,response1disk,6,105,9,6,1,0,0,rectangle,9,6,1,0,0,4,7,6E-05,9,6,1,0,0,0,104,104,148,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,1.16468,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-46,79,1,0,0,response7disk,9,106,-6,5,1,0,0,rectangle,-6,5,1,0,0,4,5,0.00042,-6,5,1,0,0,0,105,105,61,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,0,0.97005,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-58,84,1,0,0,response7disk,7,107,-1,-2,1,0,0,rectangle,-1,-2,1,0,0,4,4,0.00043,-1,-2,1,0,0,0,106,106,87,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,1.01371,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-48,-94,1,0,0,response5disk,2,108,-6,-2,1,0,0,rectangle,-6,-2,1,0,0,4,5,0.0004,-6,-2,1,0,0,0,107,107,112,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,4.914515,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-53,-82,1,0,0,response5disk,8,109,23,-12,1,0,0,rectangle,23,-12,1,0,0,4,7,0.000885,23,-12,1,0,0,0,108,108,44,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.05339,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,51,86,1,0,0,response1disk,7,110,18,-1,1,0,0,rectangle,18,-1,1,0,0,4,2,0.00041,18,-1,1,0,0,0,109,109,150,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,1,0.96313,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-110,44,1,0,0,response7disk,7,111,-12,-3,1,0,0,rectangle,-12,-3,1,0,0,4,5,0.002525,-12,-3,1,0,0,0,110,110,146,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,1.58808,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,60,-113,1,0,0,response3disk,5,112,-4,-11,1,0,0,rectangle,-4,-11,1,0,0,4,3,0.0004,-4,-11,1,0,0,0,111,111,80,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,2.199255,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,22,119,1,0,0,response1disk,6,113,-4,5,1,0,0,rectangle,-4,5,1,0,0,4,4,0.000495,-4,5,1,0,0,0,112,112,144,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,0.78257,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,50,75,1,0,0,response1disk,7,114,6,-1,1,0,0,rectangle,6,-1,1,0,0,4,3,0.000405,6,-1,1,0,0,0,113,113,100,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,4,0.442245,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,73,-101,1,0,0,response3disk,8,115,0,2,1,0,0,rectangle,0,2,1,0,0,4,2,0.000445,0,2,1,0,0,0,114,114,153,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,4,0.77752,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,53,-90,1,0,0,response3disk,3,116,20,2,1,0,0,rectangle,20,2,1,0,0,4,6,0.00042,20,2,1,0,0,0,115,115,69,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fbeeac30413241531d2a6ab,60684145a7ce64b42b4e022e,2021-04-03_12h19.54.928,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,6.99747191,6.98131424,6.953184979,7.758333334,6.943804781,6.98131424,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,0.3033,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-75,-97,1,0,0,response5disk,2,117,-13,-16,1,0,0,rectangle,60,88,1,0,0,7,7,1.29388,13,-6,1,0,0,0,116,116,55,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
