key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,catchprac,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.39987,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-37,101,1,0,0,response7disk,2,156,-8,-5,1,0,0,rectangle,-8,-5,1,0,0,0,6,0.002035,-8,-5,1,0,0,0,155,155,138,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.199745,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-30,-115,1,0,0,response5disk,3,157,14,-1,1,0,0,rectangle,14,-1,1,0,0,0,3,0.001695,14,-1,1,0,0,0,156,156,99,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.18283,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,69,103,1,0,0,response1disk,1,158,25,8,1,0,0,rectangle,-111,-39,1,0,0,0,2,1.9998,-25,-4,1,0,0,0,157,157,76,1,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.19984,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-41,79,1,0,0,response7disk,6,159,-13,4,1,0,0,rectangle,-38,115,1,0,0,0,0,2.316125,16,-9,1,0,0,0,158,158,161,1,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.016425,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,46,111,1,0,0,response1disk,5,160,44,15,1,0,0,rectangle,44,15,1,0,0,0,7,0.001635,44,15,1,0,0,0,159,159,94,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.11651,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-48,-90,1,0,0,response5disk,1,161,18,0,1,0,0,rectangle,18,0,1,0,0,0,0,0.001585,18,0,1,0,0,0,160,160,74,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.933385,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,53,93,1,0,0,response1disk,3,162,47,-16,1,0,0,rectangle,47,-16,1,0,0,0,2,0.001775,47,-16,1,0,0,0,161,161,89,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,1.1489,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-94,48,1,0,0,response7disk,7,163,33,-6,1,0,0,rectangle,33,-6,1,0,0,0,6,0.001565,33,-6,1,0,0,0,0,0,86,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.166245,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,104,-54,1,0,0,response3disk,6,164,-13,-2,1,0,0,rectangle,-13,-2,1,0,0,0,6,0.000215,-13,-2,1,0,0,0,1,1,29,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.16681,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,49,-97,1,0,0,response3disk,8,165,16,-10,1,0,0,rectangle,16,-10,1,0,0,0,1,0.00187,16,-10,1,0,0,0,2,2,6,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.161975,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-43,-101,1,0,0,response5disk,3,166,6,1,1,0,0,rectangle,6,1,1,0,0,0,0,0.001305,6,1,1,0,0,0,3,3,21,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.099815,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,89,44,1,0,0,response1disk,7,167,23,7,1,0,0,rectangle,23,7,1,0,0,0,5,0.00093,23,7,1,0,0,0,4,4,50,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.18342,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,97,-44,1,0,0,response3disk,8,168,-4,17,1,0,0,rectangle,-4,17,1,0,0,0,5,8.00001E-05,-4,17,1,0,0,0,5,5,67,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,0.94981,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-102,55,1,0,0,response7disk,8,169,-25,8,1,0,0,rectangle,-25,8,1,0,0,0,5,0.0001,-25,8,1,0,0,0,6,6,64,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.33346,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-64,109,1,0,0,response7disk,1,170,18,11,1,0,0,rectangle,18,11,1,0,0,0,5,0.00014,18,11,1,0,0,0,7,7,5,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.899975,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-50,99,1,0,0,response7disk,9,171,18,4,1,0,0,rectangle,48,131,1,0,0,7,7,1.716555,-3,1,1,0,0,0,8,8,136,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,0.949935,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,92,-50,1,0,0,response3disk,8,172,11,-5,1,0,0,rectangle,11,-5,1,0,0,7,2,0.001105,11,-5,1,0,0,0,9,9,16,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.183335,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,80,50,1,0,0,response1disk,2,173,21,6,1,0,0,rectangle,21,6,1,0,0,7,2,0.0001,21,6,1,0,0,0,10,10,22,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,2.178795,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-48,111,1,0,0,response7disk,2,174,7,18,1,0,0,rectangle,-109,31,1,0,0,1,1,1.683135,5,-16,1,0,0,0,11,11,55,1,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.26655,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,93,-48,1,0,0,response3disk,8,175,1,8,1,0,0,rectangle,1,8,1,0,0,1,0,0.002385,1,8,1,0,0,0,12,12,133,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,2.25003,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-86,113,1,0,0,response7disk,3,176,-42,6,1,0,0,rectangle,-42,6,1,0,0,1,3,0.00151,-42,6,1,0,0,0,13,13,25,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.33279,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,50,-101,1,0,0,response3disk,7,177,5,8,1,0,0,rectangle,5,8,1,0,0,1,6,0.00123,5,8,1,0,0,0,14,14,23,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.44992,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-90,-40,1,0,0,response5disk,4,178,-10,-6,1,0,0,rectangle,-10,-6,1,0,0,1,7,0.001115,-10,-6,1,0,0,0,15,15,78,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.19994,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,96,44,1,0,0,response1disk,9,179,46,-4,1,0,0,rectangle,46,-4,1,0,0,1,6,0.001165,46,-4,1,0,0,0,16,16,15,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,0.94998,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,94,-58,1,0,0,response3disk,5,180,-16,1,1,0,0,rectangle,-16,1,1,0,0,1,1,0.00105,-16,1,1,0,0,0,17,17,80,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,0.949935,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-67,26,1,0,0,response7disk,7,181,22,-19,1,0,0,rectangle,22,-19,1,0,0,5,6,0.00097,22,-19,1,0,0,0,18,18,18,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.13326,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-64,112,1,0,0,response7disk,3,182,-25,11,1,0,0,rectangle,-25,11,1,0,0,5,0,0.001125,-25,11,1,0,0,0,19,19,119,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,1.19989,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-82,45,1,0,0,response7disk,1,183,-9,-6,1,0,0,rectangle,-9,-6,1,0,0,5,3,0.00103,-9,-6,1,0,0,0,20,20,85,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.29998,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,94,-47,1,0,0,response3disk,7,184,1,2,1,0,0,rectangle,1,2,1,0,0,5,6,0.00106,1,2,1,0,0,0,21,21,100,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,0.999835,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-78,-36,1,0,0,response5disk,5,185,12,1,1,0,0,rectangle,12,1,1,0,0,5,2,0.000925,12,1,1,0,0,0,22,22,156,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.24986,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,87,-49,1,0,0,response3disk,9,186,25,1,1,0,0,rectangle,25,1,1,0,0,5,1,0.00089,25,1,1,0,0,0,23,23,17,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.10002,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-63,113,1,0,0,response7disk,7,187,-15,9,1,0,0,rectangle,-15,9,1,0,0,5,1,0.00034,-15,9,1,0,0,0,24,24,150,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.93329,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-34,-106,1,0,0,response5disk,7,188,3,-16,1,0,0,rectangle,3,-16,1,0,0,5,3,0.00117,3,-16,1,0,0,0,25,25,137,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.30503,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,53,-116,1,0,0,response3disk,4,189,28,1,1,0,0,rectangle,28,1,1,0,0,5,1,0.00152,28,1,1,0,0,0,26,26,88,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.31233,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-125,54,1,0,0,response7disk,8,190,4,-13,1,0,0,rectangle,4,-13,1,0,0,5,7,0.00076,4,-13,1,0,0,0,27,27,3,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f07759f859dcb38b8d4c6b5,6068418d036f27812f552542,2021-04-03_13h21.20.106,Colour_Similarity_Experiment,2020.2.10,Win32,60,60674ec340277cd6a308bc9f,17.12817949,16.6656401,16.6948517,16.66496449,16.94588521,16.6948517,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.3494,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-41,-106,1,0,0,response5disk,6,191,27,-6,1,0,0,rectangle,27,-6,1,0,0,5,2,0.001665,27,-6,1,0,0,0,28,28,58,1,0,,,,,,,,,,,,,,,,,,,,,
