key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,mask_frames,maskCon,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,catchprac,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,Catch,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.650025,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-40.66662973,-88.66669077,1,0,0,response5disk,2,242,12.66678657,-20.00002205,1,0,0,rectangle,12.66678657,-20.00002205,1,0,0,4,2,0.00039,12.66678657,-20.00002205,1,0,0,0,79,79,130,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,1.000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,87.33337408,-41.33335602,1,0,0,response3disk,9,243,8.666786452,-2.14577E-05,1,0,0,rectangle,-94.66663134,35.99997962,1,0,0,1,1,1.58386,-23.99996257,-16.66668862,1,0,0,0,80,80,160,1,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.65003,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-45.99996322,-83.33335727,1,0,0,response5disk,6,244,-19.99996245,-14.66668856,1,0,0,rectangle,-19.99996245,-14.66668856,1,0,0,1,1,0.00005,-19.99996245,-14.66668856,1,0,0,0,81,81,0,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,0.683375,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-45.33321516,-45.33335614,1,0,0,response5disk,7,245,-10.66662884,-14.66668856,1,0,0,rectangle,-10.66662884,-14.66668856,1,0,0,1,0,0.00038,-10.66662884,-14.66668856,1,0,0,0,82,82,87,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,2,0.53335,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-43.99996316,-35.33335584,1,0,0,response5disk,5,246,-9.999962151,-22.00002211,1,0,0,rectangle,-9.999962151,-22.00002211,1,0,0,1,3,0.00039,-9.999962151,-22.00002211,1,0,0,0,83,83,28,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,0,2.733535,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-45.99996322,105.333315,1,0,0,response7disk,5,247,-11.33321414,16.66664571,1,0,0,rectangle,-11.33321414,16.66664571,1,0,0,1,2,0.000385,-11.33321414,16.66664571,1,0,0,0,84,84,19,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,1.933335,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,96.00004101,-43.33335608,1,0,0,response3disk,3,248,14.00003856,7.333312094,1,0,0,rectangle,14.00003856,7.333312094,1,0,0,1,1,0.000395,14.00003856,7.333312094,1,0,0,0,85,85,25,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,1.016685,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,72.00004029,-34.66668916,1,0,0,response3disk,4,249,-19.33321438,-2.666688204,1,0,0,rectangle,-19.33321438,-2.666688204,1,0,0,1,0,0.00034,-19.33321438,-2.666688204,1,0,0,0,86,86,8,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,2,0.916745,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-53.99996346,-52.00002301,1,0,0,response5disk,6,250,9.333371758,-1.333354831,1,0,0,rectangle,9.333371758,-1.333354831,1,0,0,1,1,0.00039,9.333371758,-1.333354831,1,0,0,0,87,87,95,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,0.70003,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,58.00003988,-77.3333571,1,0,0,response3disk,3,251,18.00003868,-19.33335537,1,0,0,rectangle,18.00003868,-19.33335537,1,0,0,4,5,0.00036,18.00003868,-19.33335537,1,0,0,0,88,88,154,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,0.766725,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,32.66678717,-68.66669017,1,0,0,response3disk,3,252,3.33337158,-12.00002182,1,0,0,rectangle,3.33337158,-12.00002182,1,0,0,4,5,5.5E-05,3.33337158,-12.00002182,1,0,0,0,89,89,1,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,1.80016,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,46.66678758,-98.66669106,1,0,0,response3disk,5,253,3.33337158,12.66664559,1,0,0,rectangle,3.33337158,12.66664559,1,0,0,4,1,0.00039,3.33337158,12.66664559,1,0,0,0,90,90,49,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,2,0.78341,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-53.99996346,-34.66668916,1,0,0,response5disk,8,254,5.333371639,11.9999789,1,0,0,rectangle,5.333371639,11.9999789,1,0,0,4,3,0.000815,5.333371639,11.9999789,1,0,0,0,91,91,6,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.70017,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-43.3332151,-78.66669047,1,0,0,response5disk,5,255,5.333371639,-6.666688323,1,0,0,rectangle,5.333371639,-6.666688323,1,0,0,4,6,0.00036,5.333371639,-6.666688323,1,0,0,0,92,92,134,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,0.549975,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,82.00004059,-83.33335727,1,0,0,response3disk,5,256,6.666786393,-0.666688144,1,0,0,rectangle,6.666786393,-0.666688144,1,0,0,4,5,0.000385,6.666786393,-0.666688144,1,0,0,0,93,93,101,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,4,2.16679,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,77.33337379,-106.6666913,1,0,0,response3disk,3,257,25.33337224,-13.33335519,1,0,0,rectangle,25.33337224,-13.33335519,1,0,0,4,7,0.00035,25.33337224,-13.33335519,1,0,0,0,94,94,69,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,0.800075,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-33.99996287,-98.00002438,1,0,0,response5disk,7,258,16.66678669,-14.00002187,1,0,0,rectangle,16.66678669,-14.00002187,1,0,0,4,7,0.00007,16.66678669,-14.00002187,1,0,0,0,95,95,34,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,0.65008,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-35.99996293,-74.00002366,1,0,0,response5disk,7,259,14.00003856,-5.33335495,1,0,0,rectangle,14.00003856,-5.33335495,1,0,0,4,0,0.000355,14.00003856,-5.33335495,1,0,0,0,96,96,86,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,1.25009,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,39.33337265,-72.0000236,1,0,0,response3disk,2,260,25.33337224,-4.000021577,1,0,0,rectangle,-72.66663069,-46.00002283,1,0,0,4,2,2.033435,31.33337241,-8.666688383,1,0,0,0,97,97,55,1,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,5,0.83338,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,56.00003982,-30.66668904,1,0,0,response3disk,8,261,25.33337224,-4.000021577,1,0,0,rectangle,25.33337224,-4.000021577,1,0,0,4,6,0.00039,25.33337224,-4.000021577,1,0,0,0,98,98,133,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,0.85006,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-41.9999631,-90.66669083,1,0,0,response5disk,7,262,5.333371639,-19.33335537,1,0,0,rectangle,5.333371639,-19.33335537,1,0,0,4,6,0.000065,5.333371639,-19.33335537,1,0,0,0,99,99,100,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,1.18338,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-37.33321492,-82.66669059,1,0,0,response5disk,7,263,-7.333214025,-7.33335501,1,0,0,rectangle,-7.333214025,-7.33335501,1,0,0,4,5,0.000355,-7.333214025,-7.33335501,1,0,0,0,100,100,23,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,0,2.016765,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-64.66663045,103.333315,1,0,0,response7disk,1,264,2.666786273,1.333311915,1,0,0,rectangle,2.666786273,1.333311915,1,0,0,4,0,0.00037,2.666786273,1.333311915,1,0,0,0,101,101,131,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,2,0.6832,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,-102.6666316,-83.33335727,1,0,0,response5disk,7,265,26.00003892,-11.33335513,1,0,0,rectangle,26.00003892,-11.33335513,1,0,0,4,3,0.00038,26.00003892,-11.33335513,1,0,0,0,102,102,137,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.34991,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-40.66662973,-89.33335745,1,0,0,response5disk,3,266,34.00003916,0.666645229,1,0,0,rectangle,34.00003916,0.666645229,1,0,0,4,7,0.00038,34.00003916,0.666645229,1,0,0,0,103,103,89,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,5,1.7501,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,70.00004023,-36.00002253,1,0,0,response3disk,1,267,-15.33321426,15.33331233,1,0,0,rectangle,-15.33321426,15.33331233,1,0,0,4,5,0.00047,-15.33321426,15.33331233,1,0,0,0,104,104,57,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.75003,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-45.33321516,-78.66669047,1,0,0,response5disk,7,268,0.666786214,-12.00002182,1,0,0,rectangle,0.666786214,-12.00002182,1,0,0,4,0,0.000375,0.666786214,-12.00002182,1,0,0,0,105,105,121,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,1.0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-49.99996334,-86.00002402,1,0,0,response5disk,3,269,-6.666628718,-16.00002193,1,0,0,rectangle,-6.666628718,-16.00002193,1,0,0,4,1,0.000345,-6.666628718,-16.00002193,1,0,0,0,106,106,141,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.783385,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-51.33321534,-80.00002384,1,0,0,response5disk,7,270,8.000038385,-11.33335513,1,0,0,rectangle,8.000038385,-11.33335513,1,0,0,4,6,0.00038,8.000038385,-11.33335513,1,0,0,0,107,107,51,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,4,2.23347,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,76.66678848,-91.33335751,1,0,0,response3disk,2,271,-31.99996281,-8.666688383,1,0,0,rectangle,-31.99996281,-8.666688383,1,0,0,4,7,0.00038,-31.99996281,-8.666688383,1,0,0,0,108,108,22,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,strong,,,,,,,,3,0.849905,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-39.99996305,-83.33335727,1,0,0,response5disk,2,272,3.8147E-05,-2.14577E-05,1,0,0,rectangle,91.3333742,35.99997962,1,0,0,6,6,2.050155,2.000038207,-8.000021696,1,0,0,0,109,109,11,1,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.5166,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-44.66662985,-86.66669071,1,0,0,response5disk,5,273,44.00003946,-6.000021636,1,0,0,rectangle,44.00003946,-6.000021636,1,0,0,6,2,0.00041,44.00003946,-6.000021636,1,0,0,0,110,110,92,1,0,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b4b679dff74970001256d36,606a0f9a7f6602c70cdb5971,2021-04-04_20h13.04.445,Colour_Similarity_Experiment,2020.2.10,Win32,60,60675255c767bca6388caeee,17.15491903,16.70967049,16.66633663,16.66528317,16.66775223,16.66775223,,,,,,,,,,,,,,,,,,,,PF,3,weak,,,,,,,,3,0.333175,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-35.99996293,-96.00002432,1,0,0,response5disk,1,274,-4.666628659,-8.666688383,1,0,0,rectangle,53.33337307,-96.00002432,1,0,0,4,4,2.05012,16.00003862,-8.000021696,1,0,0,0,111,111,159,1,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
