key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchprac,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,1.304245,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-88.79998988,31.99999404,1,0,0,response7disk,5,241,3.200011492,-4.000006497,1,0,0,rectangle,3.200011492,-4.000006497,1,0,0,,6,6,0,0.000565,3.200011492,-4.000006497,1,0,0,,0,78,78,116,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.10286,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,-67.19998956,-29.60000688,1,0,0,response5disk,7,242,1.600060296,11.19999373,1,0,0,rectangle,1.600060296,11.19999373,1,0,0,,6,0,0,0.00048,1.600060296,11.19999373,1,0,0,,0,79,79,18,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,0.81789,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,60.00001234,-38.40000701,1,0,0,response3disk,1,243,-0.799988568,6.399993658,1,0,0,rectangle,-0.799988568,6.399993658,1,0,0,,6,3,0,0.00136,-0.799988568,6.399993658,1,0,0,,0,80,80,53,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,0.86912,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-48.79998928,-82.40000767,1,0,0,response5disk,5,244,-5.599988639,-7.200006545,1,0,0,rectangle,-5.599988639,-7.200006545,1,0,0,,6,4,0,0.00074,-5.599988639,-7.200006545,1,0,0,,0,81,81,80,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,1.07114,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,45.60006095,-85.60005654,1,0,0,response3disk,7,245,0.800011456,7.19999367,1,0,0,rectangle,0.800011456,7.19999367,1,0,0,,6,3,0,0.000525,0.800011456,7.19999367,1,0,0,,0,82,82,118,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,0.81981,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,72.80001253,-31.2000069,1,0,0,response3disk,1,246,-19.19998884,2.399993598,1,0,0,rectangle,-19.19998884,2.399993598,1,0,0,,6,7,0,0.00056,-19.19998884,2.399993598,1,0,0,,0,83,83,9,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,0.831615,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-39.99998915,-57.6000073,1,0,0,response5disk,8,247,4.000011504,3.999993622,1,0,0,rectangle,4.000011504,3.999993622,1,0,0,,6,0,0,0.001885,4.000011504,3.999993622,1,0,0,,0,84,84,48,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,0.868505,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,70.40001249,39.19996973,1,0,0,response1disk,9,248,10.4000116,-4.000006497,1,0,0,rectangle,10.4000116,-4.000006497,1,0,0,,6,1,0,0.000505,10.4000116,-4.000006497,1,0,0,,0,85,85,79,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.202265,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,53.60001224,86.39999485,1,0,0,response1disk,5,249,-0.799988568,-0.800006449,1,0,0,rectangle,-0.799988568,-0.800006449,1,0,0,,6,6,0,0.000775,-0.799988568,-0.800006449,1,0,0,,0,86,86,82,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.33673,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-53.59998935,87.99999487,1,0,0,response7disk,3,250,4.000011504,3.19999361,1,0,0,rectangle,4.000011504,3.19999361,1,0,0,,6,5,0,0.001335,4.000011504,3.19999361,1,0,0,,0,87,87,89,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,0.76723,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,75.20001256,26.39999396,1,0,0,response1disk,7,251,2.40001148,0.799993575,1,0,0,rectangle,2.40001148,0.799993575,1,0,0,,6,4,0,0.000655,2.40001148,0.799993575,1,0,0,,0,88,88,87,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,0.75007,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,57.6000123,-40.80000705,1,0,0,response3disk,6,252,-12.79998875,3.999993622,1,0,0,rectangle,-12.79998875,3.999993622,1,0,0,,6,5,0,0.000495,-12.79998875,3.999993622,1,0,0,,0,89,89,95,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,1.180905,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,83.20001268,-40.80000705,1,0,0,response3disk,9,253,7.200011551,-5.600006521,1,0,0,rectangle,7.200011551,-5.600006521,1,0,0,,6,4,0,0.00099,7.200011551,-5.600006521,1,0,0,,0,90,90,75,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.402615,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-49.5999893,-75.20000756,1,0,0,response5disk,5,254,2.40001148,5.599993646,1,0,0,rectangle,2.40001148,5.599993646,1,0,0,,6,3,0,0.000865,2.40001148,5.599993646,1,0,0,,0,91,91,101,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,1.05135,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,72.00001252,37.59999412,1,0,0,response1disk,8,255,-8.799988687,0.799993575,1,0,0,rectangle,-8.799988687,0.799993575,1,0,0,,6,1,0,0.001505,-8.799988687,0.799993575,1,0,0,,0,92,92,124,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.21917,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,81.60001266,-56.00000727,1,0,0,response3disk,8,256,12.80001163,-13.60000664,1,0,0,rectangle,12.80001163,-13.60000664,1,0,0,,6,3,0,0.000455,12.80001163,-13.60000664,1,0,0,,0,93,93,62,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.1336,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,27.20001185,75.9999947,1,0,0,response1disk,9,257,-3.199988604,4.799993634,1,0,0,rectangle,-3.199988604,4.799993634,1,0,0,,6,5,0,0.00052,-3.199988604,4.799993634,1,0,0,,0,94,94,45,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.02055,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-32.79998904,73.59999466,1,0,0,response7disk,6,258,17.60006053,-4.000006497,1,0,0,rectangle,17.60006053,-4.000006497,1,0,0,,6,6,0,0.000495,17.60006053,-4.000006497,1,0,0,,0,95,95,0,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.0696,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,53.60001224,84.79999483,1,0,0,response1disk,4,259,-2.399939764,1.599993587,1,0,0,rectangle,-2.399939764,1.599993587,1,0,0,,6,4,0,0.00116,-2.399939764,1.599993587,1,0,0,,0,96,96,127,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.83284,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,28.00001186,94.39999497,1,0,0,response1disk,7,260,0.800011456,5.599993646,1,0,0,rectangle,0.800011456,5.599993646,1,0,0,,6,0,0,0.00072,0.800011456,5.599993646,1,0,0,,0,97,97,38,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.083345,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-54.39994054,81.59999478,1,0,0,response7disk,3,261,4.800011516,-8.800006568,1,0,0,rectangle,4.800011516,-8.800006568,1,0,0,,6,7,0,0.00047,4.800011516,-8.800006568,1,0,0,,0,98,98,68,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,0.84634,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-27.19998896,-79.20000762,1,0,0,response5disk,6,262,10.4000116,3.19999361,1,0,0,rectangle,10.4000116,3.19999361,1,0,0,,6,7,0,0.00019,10.4000116,3.19999361,1,0,0,,0,99,99,122,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.250435,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-83.99998981,46.39999425,1,0,0,response7disk,6,263,-7.999988675,6.399993658,1,0,0,rectangle,-95.99998999,43.99999422,1,0,0,response7disk_3,1,1,1,2.08615,-2.399939764,4.799993634,1,0,0,rectangle,0,100,100,161,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.382705,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-104.7999901,-30.40000689,1,0,0,response5disk,6,264,4.800011516,11.19999373,1,0,0,rectangle,4.800011516,11.19999373,1,0,0,,1,2,0,0.00062,4.800011516,11.19999373,1,0,0,,0,101,101,29,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.223135,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-55.19998938,-76.80000758,1,0,0,response5disk,5,265,12.80001163,2.399993598,1,0,0,rectangle,12.80001163,2.399993598,1,0,0,,1,2,0,6.5E-05,12.80001163,2.399993598,1,0,0,,0,102,102,66,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,0.83186,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-95.19998997,-41.60000706,1,0,0,response5disk,4,266,-13.59998876,-6.4373E-06,1,0,0,rectangle,-13.59998876,-6.4373E-06,1,0,0,,1,0,0,0.00062,-13.59998876,-6.4373E-06,1,0,0,,0,103,103,70,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,1.068535,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-97.59999001,48.79999429,1,0,0,response7disk,2,267,-5.599988639,3.19999361,1,0,0,rectangle,-5.599988639,3.19999361,1,0,0,,1,0,0,6.5E-05,-5.599988639,3.19999361,1,0,0,,0,104,104,142,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.018465,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-92.79998994,47.19996985,1,0,0,response7disk,5,268,9.600060415,1.599993587,1,0,0,rectangle,9.600060415,1.599993587,1,0,0,,1,0,0,9E-05,9.600060415,1.599993587,1,0,0,,0,105,105,59,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,0.982145,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,81.60001266,32.79999405,1,0,0,response1disk,6,269,-6.399939823,-6.400006533,1,0,0,rectangle,-6.399939823,-6.400006533,1,0,0,,1,7,0,0.000475,-6.399939823,-6.400006533,1,0,0,,0,106,106,144,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,0.89934,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,36.00001198,-72.00000751,1,0,0,response3disk,6,270,2.40001148,-2.400006473,1,0,0,rectangle,2.40001148,-2.400006473,1,0,0,,1,0,0,0.001365,2.40001148,-2.400006473,1,0,0,,0,107,107,40,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,0.950915,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-87.19998986,-47.20000714,1,0,0,response5disk,8,271,6.400011539,-3.200006485,1,0,0,rectangle,6.400011539,-3.200006485,1,0,0,,1,1,0,0.000545,6.400011539,-3.200006485,1,0,0,,0,108,108,44,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,1.450835,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,-96.79999,44.79999423,1,0,0,response7disk,9,272,4.000011504,-1.600006461,1,0,0,rectangle,4.000011504,-1.600006461,1,0,0,,1,0,0,0.00135,4.000011504,-1.600006461,1,0,0,,0,109,109,42,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5df14bb169a117069e70b11d,6036d829c86f840bc7dbe8ae,2021-02-24_22h53.07.543,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,14.04357868,14.54420487,16.66758221,16.68217641,16.68515678,16.14478007,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,0.98547,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,81.60001266,32.79999405,1,0,0,response1disk,4,273,-5.599988639,-8.800006568,1,0,0,rectangle,-5.599988639,-8.800006568,1,0,0,,1,0,0,8.5E-05,-5.599988639,-8.800006568,1,0,0,,0,110,110,78,1,,,,,,,,,,,,,,,,,,,
