key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.612755,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-55.19998938,79.19997033,1,0,0,response7disk,5,245,-1.59998858,9.599993706,1,0,0,rectangle,-1.59998858,9.599993706,1,0,0,5,5,0,0.00126,-1.59998858,9.599993706,1,0,0,0,82,82,94,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.550325,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,53.60001224,92.79999495,1,0,0,response1disk,4,246,14.40001166,10.39999372,1,0,0,rectangle,14.40001166,10.39999372,1,0,0,5,6,0,0.000675,14.40001166,10.39999372,1,0,0,0,83,83,139,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.84641,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-33.59998906,80.79999477,1,0,0,response7disk,3,247,17.60006053,-5.600006521,1,0,0,rectangle,17.60006053,-5.600006521,1,0,0,5,7,0,0.001055,17.60006053,-5.600006521,1,0,0,0,84,84,77,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.546765,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,36.00001198,81.59999478,1,0,0,response1disk,1,248,-11.19998872,6.399993658,1,0,0,rectangle,-11.19998872,6.399993658,1,0,0,5,5,0,0.000765,-11.19998872,6.399993658,1,0,0,0,85,85,5,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.863205,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,45.60006095,100.7999951,1,0,0,response1disk,5,249,-9.599988699,11.99999374,1,0,0,rectangle,-9.599988699,11.99999374,1,0,0,5,6,0,0.0007,-9.599988699,11.99999374,1,0,0,0,86,86,116,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.61309,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,68.80001247,99.19997063,1,0,0,response1disk,1,250,0.800011456,11.99999374,1,0,0,rectangle,0.800011456,11.99999374,1,0,0,5,7,0,0.00083,0.800011456,11.99999374,1,0,0,0,87,87,96,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.613385,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,48.00001216,106.3999951,1,0,0,response1disk,5,251,7.200011551,6.399993658,1,0,0,rectangle,7.200011551,6.399993658,1,0,0,5,0,0,0.000785,7.200011551,6.399993658,1,0,0,0,88,88,156,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.60057,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,46.40001214,85.59999484,1,0,0,response1disk,5,252,-9.599988699,-12.80000663,1,0,0,rectangle,-9.599988699,-12.80000663,1,0,0,5,2,0,0.00077,-9.599988699,-12.80000663,1,0,0,0,89,89,128,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.56326,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,40.80001205,74.39999467,1,0,0,response1disk,7,253,-5.599988639,-12.80000663,1,0,0,rectangle,-5.599988639,-12.80000663,1,0,0,5,6,0,0.000805,-5.599988639,-12.80000663,1,0,0,0,90,90,38,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.63379,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,40.80001205,76.79999471,1,0,0,response1disk,7,254,-13.59998876,3.999993622,1,0,0,rectangle,-13.59998876,3.999993622,1,0,0,5,4,0,0.00082,-13.59998876,3.999993622,1,0,0,0,91,91,118,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.74653,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,53.60001224,78.39999473,1,0,0,response1disk,2,255,4.000011504,1.599993587,1,0,0,rectangle,4.000011504,1.599993587,1,0,0,5,5,0,0.00084,4.000011504,1.599993587,1,0,0,0,92,92,138,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.846405,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,28.80001187,81.59999478,1,0,0,response1disk,7,256,-6.399939823,9.599993706,1,0,0,rectangle,-6.399939823,9.599993706,1,0,0,5,4,0,0.000805,-6.399939823,9.599993706,1,0,0,0,93,93,63,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.53004,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,51.20001221,95.99999499,1,0,0,response1disk,3,257,2.40001148,5.599993646,1,0,0,rectangle,2.40001148,5.599993646,1,0,0,5,1,0,0.00075,2.40001148,5.599993646,1,0,0,0,94,94,81,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.613155,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,64.0000124,91.19997051,1,0,0,response1disk,2,258,-0.799988568,4.799993634,1,0,0,rectangle,-0.799988568,4.799993634,1,0,0,5,6,0,0.000805,-0.799988568,4.799993634,1,0,0,0,95,95,83,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.7666,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,38.40001202,103.1999707,1,0,0,response1disk,3,259,-3.199988604,15.19999379,1,0,0,rectangle,-3.199988604,15.19999379,1,0,0,5,3,0,0.0008,-3.199988604,15.19999379,1,0,0,0,96,96,25,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.679775,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,81.60001266,112.7999952,1,0,0,response1disk,7,260,1.600060296,0.799993575,1,0,0,rectangle,1.600060296,0.799993575,1,0,0,5,7,0,0.00115,1.600060296,0.799993575,1,0,0,0,97,97,137,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.51703,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,29.60006071,76.79999471,1,0,0,response1disk,1,261,6.400011539,8.799993694,1,0,0,rectangle,6.400011539,8.799993694,1,0,0,5,5,0,0.0009,6.400011539,8.799993694,1,0,0,0,98,98,57,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.51672,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,49.60006101,87.19997045,1,0,0,response1disk,9,262,5.600060356,-4.800006509,1,0,0,rectangle,5.600060356,-4.800006509,1,0,0,5,5,0,0.000145,5.600060356,-4.800006509,1,0,0,0,99,99,10,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.58004,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,48.00001216,71.99999464,1,0,0,response1disk,8,263,3.200011492,9.599993706,1,0,0,rectangle,3.200011492,9.599993706,1,0,0,5,0,0,0.00081,3.200011492,9.599993706,1,0,0,0,100,100,3,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.81358,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,43.20001209,71.19997021,1,0,0,response1disk,2,264,-1.59998858,10.39999372,1,0,0,rectangle,-1.59998858,10.39999372,1,0,0,5,0,0,0.000155,-1.59998858,10.39999372,1,0,0,0,101,101,129,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,4.912715,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,36.80001199,68.79999459,1,0,0,response1disk,1,265,9.600060415,2.399993598,1,0,0,rectangle,9.600060415,2.399993598,1,0,0,5,3,0,0.000755,9.600060415,2.399993598,1,0,0,0,102,102,151,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.779435,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,35.20001197,44.79999423,1,0,0,response1disk,8,266,-4.799988627,-2.400006473,1,0,0,rectangle,-4.799988627,-2.400006473,1,0,0,5,5,0,0.000795,-4.799988627,-2.400006473,1,0,0,0,103,103,149,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.9631,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,39.20001203,68.79999459,1,0,0,response1disk,3,267,0.800011456,-9.60000658,1,0,0,rectangle,0.800011456,-9.60000658,1,0,0,5,6,0,0.00079,0.800011456,-9.60000658,1,0,0,0,104,104,73,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,45.60006095,74.39999467,1,0,0,response1disk,2,268,6.400011539,-4.000006497,1,0,0,rectangle,6.400011539,-4.000006497,1,0,0,5,6,0,0.000205,6.400011539,-4.000006497,1,0,0,0,105,105,2,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.55045,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,40.00001204,66.39999455,1,0,0,response1disk,5,269,8.800011575,-11.2000066,1,0,0,rectangle,8.800011575,-11.2000066,1,0,0,5,0,0,0.00086,8.800011575,-11.2000066,1,0,0,0,106,106,92,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.89987,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,39.20001203,71.19997021,1,0,0,response1disk,7,270,5.600060356,4.799993634,1,0,0,rectangle,5.600060356,4.799993634,1,0,0,5,2,0,0.00111,5.600060356,4.799993634,1,0,0,0,107,107,87,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.699865,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,-30.39994018,67.99999458,1,0,0,response7disk,8,271,1.600060296,-0.800006449,1,0,0,rectangle,1.600060296,-0.800006449,1,0,0,5,2,0,0.00018,1.600060296,-0.800006449,1,0,0,0,108,108,6,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.60481,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-31.99998903,55.9999944,1,0,0,response7disk,3,272,-3.999988616,-8.000006557,1,0,0,rectangle,-3.999988616,-8.000006557,1,0,0,5,4,0,0.000825,-3.999988616,-8.000006557,1,0,0,0,109,109,4,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.696255,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-32.79998904,55.19996997,1,0,0,response7disk,3,273,-3.999988616,-5.600006521,1,0,0,rectangle,-3.999988616,-5.600006521,1,0,0,5,3,0,0.00076,-3.999988616,-5.600006521,1,0,0,0,110,110,68,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.84645,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,36.80001199,94.39999497,1,0,0,response1disk,5,274,2.40001148,13.59999377,1,0,0,rectangle,2.40001148,13.59999377,1,0,0,5,0,0,0.00083,2.40001148,13.59999377,1,0,0,0,111,111,49,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.916955,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-45.59998924,66.39999455,1,0,0,response7disk,2,275,-7.199988663,3.19999361,1,0,0,rectangle,-7.199988663,3.19999361,1,0,0,5,3,0,0.001015,-7.199988663,3.19999361,1,0,0,0,112,112,142,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.11679,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,43.20001209,87.99999487,1,0,0,response1disk,1,276,-4.799988627,-4.800006509,1,0,0,rectangle,-4.799988627,-4.800006509,1,0,0,5,6,0,0.00074,-4.799988627,-4.800006509,1,0,0,0,113,113,85,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6009aa37bb4a7c0253712de4,6036f7d9990a45de29df2c31,2021-02-25_01h05.53.491,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.99784983,16.69524155,16.98936378,16.67790629,16.66925355,16.75794129,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.11313,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,34.40001196,95.99999499,1,0,0,response1disk,4,277,0.800011456,4.799993634,1,0,0,rectangle,0.800011456,4.799993634,1,0,0,5,4,0,0.000675,0.800011456,4.799993634,1,0,0,0,114,114,56,1,,,,,,,,,,,,,,,,,,,,,
