key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,0.885,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-41,73,1,0,0,response7disk,2,82,-12,-12,1,0,0,rectangle,-12,-12,1,0,0,,0,3,0,0.001,-12,-12,1,0,0,,0,81,81,14,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,0.885,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-64,28,1,0,0,response7disk,5,83,-18,-4,1,0,0,rectangle,-18,-4,1,0,0,,0,4,0,0,-18,-4,1,0,0,,0,82,82,156,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.119,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,40,68,1,0,0,response1disk,2,84,-3,-7,1,0,0,rectangle,-78,53,1,0,0,response7disk_3,1,1,1,1.336,-13,7,1,0,0,rectangle,0,83,83,11,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.603,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,-71,-34,1,0,0,response5disk,1,85,0,8,1,0,0,rectangle,0,8,1,0,0,,1,6,0,0.001,0,8,1,0,0,,0,84,84,9,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.853,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,51,81,1,0,0,response1disk,3,86,8,2,1,0,0,rectangle,8,2,1,0,0,,1,3,0,0.001,8,2,1,0,0,,0,85,85,99,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.386,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,55,92,1,0,0,response1disk,7,87,1,-1,1,0,0,rectangle,1,-1,1,0,0,,1,4,0,0,1,-1,1,0,0,,0,86,86,118,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.919,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,38,64,1,0,0,response1disk,9,88,13,11,1,0,0,rectangle,13,11,1,0,0,,1,6,0,0.001,13,11,1,0,0,,0,87,87,10,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.035,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-41,97,1,0,0,response7disk,5,89,-12,2,1,0,0,rectangle,-12,2,1,0,0,,1,7,0,0.002,-12,2,1,0,0,,0,88,88,19,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.902,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,33,66,1,0,0,response1disk,9,90,-11,1,1,0,0,rectangle,-11,1,1,0,0,,1,4,0,0.002,-11,1,1,0,0,,0,89,89,90,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.867,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,67,97,1,0,0,response1disk,2,91,14,-1,1,0,0,rectangle,14,-1,1,0,0,,1,7,0,0,14,-1,1,0,0,,0,90,90,22,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,1,0.952,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-66,31,1,0,0,response7disk,3,92,-15,0,1,0,0,rectangle,-15,0,1,0,0,,1,1,0,0,-15,0,1,0,0,,0,91,91,109,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,1.403,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,69,58,1,0,0,response1disk,8,93,9,5,1,0,0,rectangle,9,5,1,0,0,,1,3,0,0.001,9,5,1,0,0,,0,92,92,27,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,6,0.935,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,72,52,1,0,0,response1disk,8,94,15,3,1,0,0,rectangle,15,3,1,0,0,,1,4,0,0.001,15,3,1,0,0,,0,93,93,64,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.118,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,36,51,1,0,0,response1disk,4,95,15,8,1,0,0,rectangle,15,8,1,0,0,,1,7,0,0.002,15,8,1,0,0,,0,94,94,60,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,43,76,1,0,0,response1disk,2,96,8,5,1,0,0,rectangle,8,5,1,0,0,,1,2,0,0.002,8,5,1,0,0,,0,95,95,129,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,1,1.068,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,-78,37,1,0,0,response7disk,8,97,-7,-4,1,0,0,rectangle,-7,-4,1,0,0,,1,3,0,0,-7,-4,1,0,0,,0,96,96,48,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.069,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-25,61,1,0,0,response7disk,4,98,-13,-5,1,0,0,rectangle,-13,-5,1,0,0,,1,3,0,0,-13,-5,1,0,0,,0,97,97,70,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.235,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,41,89,1,0,0,response1disk,6,99,-1,1,1,0,0,rectangle,-1,1,1,0,0,,1,5,0,0.001,-1,1,1,0,0,,0,98,98,117,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,0.803,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-39,80,1,0,0,response7disk,4,100,-25,-12,1,0,0,rectangle,-25,-12,1,0,0,,1,0,0,0.002,-25,-12,1,0,0,,0,99,99,110,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,2.553,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-40,-70,1,0,0,response5disk,2,101,13,13,1,0,0,rectangle,13,13,1,0,0,,1,6,0,0.002,13,13,1,0,0,,0,100,100,24,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.852,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,47,76,1,0,0,response1disk,2,102,7,-1,1,0,0,rectangle,7,-1,1,0,0,,1,1,0,0.001,7,-1,1,0,0,,0,101,101,130,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.007,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,53,61,1,0,0,response1disk,9,103,15,8,1,0,0,rectangle,15,8,1,0,0,,1,0,0,0.001,15,8,1,0,0,,0,102,102,39,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.503,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,78,-25,1,0,0,response3disk,8,104,-9,-3,1,0,0,rectangle,-9,-3,1,0,0,,1,2,0,0.001,-9,-3,1,0,0,,0,103,103,133,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.101,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,47,82,1,0,0,response1disk,1,105,3,8,1,0,0,rectangle,3,8,1,0,0,,1,2,0,0,3,8,1,0,0,,0,104,104,131,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.819,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,43,75,1,0,0,response1disk,8,106,-1,-2,1,0,0,rectangle,-1,-2,1,0,0,,1,4,0,0.001,-1,-2,1,0,0,,0,105,105,44,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.768,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,43,74,1,0,0,response1disk,9,107,9,-4,1,0,0,rectangle,9,-4,1,0,0,,1,3,0,0.001,9,-4,1,0,0,,0,106,106,75,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,0,1.085,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,-37,57,1,0,0,response7disk,3,108,-15,6,1,0,0,rectangle,-15,6,1,0,0,,1,5,0,0.002,-15,6,1,0,0,,0,107,107,77,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.102,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-44,-70,1,0,0,response5disk,1,109,-1,4,1,0,0,rectangle,-1,4,1,0,0,,1,0,0,0.001,-1,4,1,0,0,,0,108,108,74,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.968,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,36,80,1,0,0,response1disk,4,110,9,-4,1,0,0,rectangle,9,-4,1,0,0,,1,1,0,0.001,9,-4,1,0,0,,0,109,109,88,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.668,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,79,98,1,0,0,response1disk,1,111,11,4,1,0,0,rectangle,11,4,1,0,0,,1,5,0,0.002,11,4,1,0,0,,0,110,110,115,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.751,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,41,68,1,0,0,response1disk,8,112,8,2,1,0,0,rectangle,8,2,1,0,0,,1,4,0,0.001,8,2,1,0,0,,0,111,111,149,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.653,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,36,65,1,0,0,response1disk,1,113,13,5,1,0,0,rectangle,-80,38,1,0,0,response7disk_3,1,1,1,1.42,-2,10,1,0,0,rectangle,0,112,112,159,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.581,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,86,-35,1,0,0,response3disk,4,114,-10,-2,1,0,0,rectangle,-10,-2,1,0,0,,1,2,0,0.002,-10,-2,1,0,0,,0,113,113,56,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.733,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,35,80,1,0,0,response1disk,6,115,-4,-6,1,0,0,rectangle,-4,-6,1,0,0,,1,2,0,0,-4,-6,1,0,0,,0,114,114,58,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.618,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,35,75,1,0,0,response1disk,7,116,-6,-4,1,0,0,rectangle,-6,-4,1,0,0,,1,3,0,0.001,-6,-4,1,0,0,,0,115,115,137,1,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5e3f0bbe9907e915e0179f44,6036d8b4aeeccd86578d424e,2021-02-24_22h55.45.624,Colour_Similarity_Experiment,2020.2.10,MacIntel,60,6036d0d9a84aa1626184a6ef,19.23684211,17.2281746,17.5703125,18.17241379,18.2519084,17.80570232,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.538,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-52,-32,1,0,0,response5disk,7,117,-15,-6,1,0,0,rectangle,-15,-6,1,0,0,,1,3,0,0.001,-15,-6,1,0,0,,0,116,116,50,1,,,,,,,,,,,,,,,,,,,
