key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,mouse_7.clicked_name,mouse_6.clicked_name,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.86519,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,45,107,1,0,0,response1disk,6,153,-18,10,1,0,0,rectangle,-18,10,1,0,0,1,4,0,0.00048,-18,10,1,0,0,0,152,152,148,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.8666,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-106,-59,1,0,0,response5disk,2,154,-5,-1,1,0,0,rectangle,-5,-1,1,0,0,1,5,0,0.000545,-5,-1,1,0,0,0,153,153,24,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.55968,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,56,89,1,0,0,response1disk,2,155,-10,-13,1,0,0,rectangle,60,109,1,0,0,7,7,1,1.666555,5,-9,1,0,0,0,154,154,11,1,response1disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.73095,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,51,106,1,0,0,response1disk,4,156,-12,7,1,0,0,rectangle,-12,7,1,0,0,7,2,0,0.00048,-12,7,1,0,0,0,155,155,33,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,2,1.265975,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-99,-53,1,0,0,response5disk,2,157,4,16,1,0,0,rectangle,4,16,1,0,0,7,0,0,0.00049,4,16,1,0,0,0,156,156,93,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.6493,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,46,82,1,0,0,response1disk,6,158,12,-3,1,0,0,rectangle,12,-3,1,0,0,7,1,0,0.00047,12,-3,1,0,0,0,157,157,103,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.651135,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,47,80,1,0,0,response1disk,1,159,-18,-11,1,0,0,rectangle,-70,124,1,0,0,0,0,1,1.533095,-27,7,1,0,0,0,158,158,159,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.96512,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,75,106,1,0,0,response1disk,5,160,7,-13,1,0,0,rectangle,7,-13,1,0,0,0,4,0,0.000485,7,-13,1,0,0,0,159,159,28,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.930415,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,59,105,1,0,0,response1disk,5,161,6,10,1,0,0,rectangle,6,10,1,0,0,0,1,0,0.000495,6,10,1,0,0,0,160,160,156,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,1.10779,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,46,61,1,0,0,response1disk,7,162,4,-14,1,0,0,rectangle,4,-14,1,0,0,0,6,0,0.000475,4,-14,1,0,0,0,161,161,137,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,45,89,1,0,0,response1disk,4,163,3,-6,1,0,0,rectangle,3,-6,1,0,0,0,2,0,0.00051,3,-6,1,0,0,0,0,0,158,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,3,1.26895,,,,,,,,,,,,,,,,,,,,,,,,,,,3,strong,-58,-109,1,0,0,response5disk,3,164,-1,5,1,0,0,rectangle,-1,5,1,0,0,0,4,0,0.00054,-1,5,1,0,0,0,1,1,68,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.693075,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-58,-105,1,0,0,response5disk,5,165,-1,-1,1,0,0,rectangle,-1,-1,1,0,0,0,7,0,0.000495,-1,-1,1,0,0,0,2,2,59,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.51285,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,62,91,1,0,0,response1disk,7,166,3,-9,1,0,0,rectangle,3,-9,1,0,0,0,6,0,0.000975,3,-9,1,0,0,0,3,3,107,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,4,2.191575,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,71,-114,1,0,0,response3disk,8,167,9,-1,1,0,0,rectangle,-70,124,1,0,0,0,0,1,1.499575,-10,3,1,0,0,0,4,4,97,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,6,2.895555,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,79,41,1,0,0,response1disk,2,168,19,-5,1,0,0,rectangle,-40,132,1,0,0,0,0,1,1.27844,-4,-4,1,0,0,0,5,5,55,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,2.42895,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,51,118,1,0,0,response1disk,7,169,2,-12,1,0,0,rectangle,2,-12,1,0,0,0,4,0,0.000495,2,-12,1,0,0,0,6,6,146,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.881825,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,56,123,1,0,0,response1disk,4,170,-7,-13,1,0,0,rectangle,-7,-13,1,0,0,0,7,0,0.00051,-7,-13,1,0,0,0,7,7,8,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,2.081795,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,88,-146,1,0,0,response3disk,8,171,-13,7,1,0,0,rectangle,-13,7,1,0,0,0,0,0,0.0006,-13,7,1,0,0,0,8,8,64,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.40922,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,-72,132,1,0,0,response7disk,9,172,-16,-2,1,0,0,rectangle,-16,-2,1,0,0,0,5,0,0.00049,-16,-2,1,0,0,0,9,9,106,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,2,1.36788,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-137,-71,1,0,0,response5disk,6,173,-8,6,1,0,0,rectangle,-8,6,1,0,0,0,5,0,0.000075,-8,6,1,0,0,0,10,10,29,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,2.132135,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,55,101,1,0,0,response1disk,9,174,-7,-17,1,0,0,rectangle,-7,-17,1,0,0,0,2,0,0.00046,-7,-17,1,0,0,0,11,11,90,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.19754,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,41,105,1,0,0,response1disk,9,175,-1,-5,1,0,0,rectangle,-1,-5,1,0,0,0,2,0,8E-05,-1,-5,1,0,0,0,12,12,45,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.141545,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-57,-98,1,0,0,response5disk,8,176,11,1,1,0,0,rectangle,11,1,1,0,0,0,7,0,0.00074,11,1,1,0,0,0,13,13,140,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.894805,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,42,107,1,0,0,response1disk,4,177,18,11,1,0,0,rectangle,18,11,1,0,0,0,0,0,0.000455,18,11,1,0,0,0,14,14,135,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.778255,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,56,82,1,0,0,response1disk,3,178,19,-6,1,0,0,rectangle,19,-6,1,0,0,0,6,0,0.000495,19,-6,1,0,0,0,15,15,81,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,7,0.804235,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,48,93,1,0,0,response1disk,9,179,3,-8,1,0,0,rectangle,3,-8,1,0,0,0,3,0,0.000475,3,-8,1,0,0,0,16,16,155,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,0.728085,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,47,96,1,0,0,response1disk,5,180,-8,5,1,0,0,rectangle,-8,5,1,0,0,0,4,0,0.000485,-8,5,1,0,0,0,17,17,147,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,3,1.263985,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-55,-114,1,0,0,response5disk,3,181,13,-3,1,0,0,rectangle,13,-3,1,0,0,0,1,0,0.000475,13,-3,1,0,0,0,18,18,109,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,7,1.127545,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,60,95,1,0,0,response1disk,9,182,20,0,1,0,0,rectangle,20,0,1,0,0,0,3,0,0.00045,20,0,1,0,0,0,19,19,39,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,4,1.445645,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,63,-87,1,0,0,response3disk,6,183,1,12,1,0,0,rectangle,-53,113,1,0,0,0,0,1,1.33327,-12,-2,1,0,0,0,20,20,161,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,5,2.38138,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,123,-68,1,0,0,response3disk,7,184,-5,10,1,0,0,rectangle,-5,10,1,0,0,0,4,0,0.000805,-5,10,1,0,0,0,21,21,121,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,1.593685,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,105,-42,1,0,0,response3disk,1,185,-3,20,1,0,0,rectangle,-3,20,1,0,0,0,7,0,0.000635,-3,20,1,0,0,0,22,22,102,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,strong,3,,,,,,,,5,0.912295,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,122,-64,1,0,0,response3disk,3,186,25,-1,1,0,0,rectangle,25,-1,1,0,0,0,0,0,0.00049,25,-1,1,0,0,0,23,23,25,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f341b3f18eb122c6c70507e,6036fcc8894cadd32021bb4d,2021-02-25_02h26.45.571,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,16.70525109,17.01218868,16.66572917,16.66303342,16.66592199,16.75171831,,,,,,,,,,,,,,,,,,,,PF,weak,3,,,,,,,,0,1.74537,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,-57,116,1,0,0,response7disk,4,187,-30,15,1,0,0,rectangle,-30,15,1,0,0,0,3,0,0.00051,-30,15,1,0,0,0,24,24,70,1,,,,,,,,,,,,,,,,,,,,,
