key_resp.keys,key_resp.rt,key_resp_16.keys,key_resp_16.rt,key_resp_2.keys,key_resp_2.rt,X Scale,ratio_pxpermm,screen_size_x,screen_size_y,testsize,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,line_size,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_8.keys,key_resp_8.rt,key_resp_7.keys,key_resp_7.rt,key_resp_12.keys,key_resp_12.rt,key_resp_11.keys,key_resp_11.rt,key_resp_18.keys,key_resp_18.rt,key_resp_21.keys,key_resp_21.rt,key_resp_13.keys,key_resp_13.rt,key_resp_19.keys,key_resp_19.rt,ballposx,viewer_distance,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,realFrameRate1,realFrameRate2,realFrameRate3,realFrameRate4,realFrameRate5,realFrameRate,viewerdistancecm,DVA_to_distance,radius_F,radius_P,r_F,R_P,key_resp_20.keys,key_resp_20.rt,key_resp_14.keys,key_resp_14.rt,key_resp_15.keys,key_resp_15.rt,key_resp_17.keys,key_resp_17.rt,key_resp_9.keys,key_resp_9.rt,key_resp_10.keys,key_resp_10.rt,Colour_1,Ecc,maskCon,mask_frames,mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,mouse_5.clicked_name,Colour_2,similarity,response_time,mouse_10.x,mouse_10.y,mouse_10.leftButton,mouse_10.midButton,mouse_10.rightButton,mouse_10.clicked_name,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,mouse_7.clicked_name,catchnumberprac,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,mouse_6.clicked_name,duringprac.thisRepN,duringprac.thisTrialN,duringprac.thisN,duringprac.thisIndex,duringprac.ran,key_resp_22.keys,key_resp_22.rt,Colour1,maskCon1,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,Colour2,trialnumber,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,catchresponse,catchnumber,Catch,response_time_catch,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,mouse_3.clicked_name,mouse_11.clicked_name,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,answer1,rt1,answer2,rt2,answer3,rt3,answer4,rt4,answer5,rt5,answer6,rt6,answer7,rt7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,6,0.88584,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,123,51,1,0,0,response1disk,9,81,-6,7,1,0,0,rectangle,-6,7,1,0,0,7,3,0,0.001355,-6,7,1,0,0,0,80,80,72,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.284095,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,81,105,1,0,0,response1disk,1,82,20,9,1,0,0,rectangle,20,9,1,0,0,7,6,0,0.00157,20,9,1,0,0,0,81,81,57,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,0,0.87967,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,-51,100,1,0,0,response7disk,5,83,-2,-2,1,0,0,rectangle,-2,-2,1,0,0,7,5,0,0.001205,-2,-2,1,0,0,0,82,82,94,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,0.868615,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-71,-123,1,0,0,response5disk,6,84,2,3,1,0,0,rectangle,2,3,1,0,0,7,3,0,0.00107,2,3,1,0,0,0,83,83,31,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,5,0.8266,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,124,-69,1,0,0,response3disk,8,85,6,7,1,0,0,rectangle,6,7,1,0,0,7,1,0,0.001555,6,7,1,0,0,0,84,84,52,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,5,1.63914,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,123,-71,1,0,0,response3disk,3,86,-4,-6,1,0,0,rectangle,-4,-6,1,0,0,7,3,0,0.000945,-4,-6,1,0,0,0,85,85,69,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,6,1.922985,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,136,51,1,0,0,response1disk,4,87,-8,2,1,0,0,rectangle,-8,2,1,0,0,7,3,0,0.000295,-8,2,1,0,0,0,86,86,145,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,1.18796,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,49,-123,1,0,0,response3disk,9,88,14,-7,1,0,0,rectangle,14,-7,1,0,0,7,4,0,0.00104,14,-7,1,0,0,0,87,87,90,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,6,0.84009,,,,,,,,,,,,,,,,,,,,,,,,,,,6,strong,112,66,1,0,0,response1disk,9,89,-5,2,1,0,0,rectangle,-89,141,1,0,0,0,0,1,1.562105,-4,3,1,0,0,0,88,88,160,1,response7disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,0,0.770815,,,,,,,,,,,,,,,,,,,,,,,,,,,3,weak,-78,115,1,0,0,response7disk,3,90,7,-11,1,0,0,rectangle,7,-11,1,0,0,0,2,0,0.001085,7,-11,1,0,0,0,89,89,4,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.269555,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,66,140,1,0,0,response1disk,1,91,-20,-7,1,0,0,rectangle,-20,-7,1,0,0,0,1,0,0.000885,-20,-7,1,0,0,0,90,90,46,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,6,2.333025,,,,,,,,,,,,,,,,,,,,,,,,,,,9,strong,132,71,1,0,0,response1disk,5,92,-10,-14,1,0,0,rectangle,-10,-14,1,0,0,0,1,0,0.000135,-10,-14,1,0,0,0,91,91,128,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,6,0.93281,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,134,72,1,0,0,response1disk,3,93,3,1,1,0,0,rectangle,3,1,1,0,0,0,5,0,0.001345,3,1,1,0,0,0,92,92,119,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,1.1644,,,,,,,,,,,,,,,,,,,,,,,,,,,1,strong,75,138,1,0,0,response1disk,5,94,-6,7,1,0,0,rectangle,-6,7,1,0,0,0,6,0,0.000955,-6,7,1,0,0,0,93,93,82,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,7,1.11736,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,82,83,1,0,0,response1disk,4,95,-4,4,1,0,0,rectangle,-4,4,1,0,0,0,3,0,0.00103,-4,4,1,0,0,0,94,94,114,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,5,2.652725,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,145,-88,1,0,0,response3disk,8,96,-17,3,1,0,0,rectangle,-17,3,1,0,0,0,7,0,0.00212,-17,3,1,0,0,0,95,95,35,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,5,0.79168,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,97,-67,1,0,0,response3disk,4,97,-2,1,1,0,0,rectangle,-2,1,1,0,0,0,3,0,0.00093,-2,1,1,0,0,0,96,96,127,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,6,0.83315,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,106,52,1,0,0,response1disk,2,98,-14,2,1,0,0,rectangle,-14,2,1,0,0,0,4,0,0.001875,-14,2,1,0,0,0,97,97,157,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,3,2.23626,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,-58,-112,1,0,0,response5disk,8,99,0,9,1,0,0,rectangle,28,-112,1,0,0,4,4,1,1.8889,0,-7,1,0,0,0,98,98,97,1,response3disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,5,2.16658,,,,,,,,,,,,,,,,,,,,,,,,,,,8,weak,126,-70,1,0,0,response3disk,2,100,-9,18,1,0,0,rectangle,-9,18,1,0,0,4,3,0,0.00138,-9,18,1,0,0,0,99,99,83,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,3,1.041785,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,-64,-110,1,0,0,response5disk,9,101,9,9,1,0,0,rectangle,9,9,1,0,0,4,4,0,0.00134,9,9,1,0,0,0,100,100,10,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,1.51059,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,-125,-68,1,0,0,response5disk,4,102,5,5,1,0,0,rectangle,5,5,1,0,0,4,7,0,0.001045,5,5,1,0,0,0,101,101,8,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,3,1.033615,,,,,,,,,,,,,,,,,,,,,,,,,,,1,weak,-55,-111,1,0,0,response5disk,2,103,10,0,1,0,0,rectangle,10,0,1,0,0,4,1,0,0.00119,10,0,1,0,0,0,102,102,24,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,0.96546,,,,,,,,,,,,,,,,,,,,,,,,,,,8,strong,41,-101,1,0,0,response3disk,5,104,-1,1,1,0,0,rectangle,-1,1,1,0,0,4,5,0,0.000885,-1,1,1,0,0,0,103,103,152,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,2,1.330875,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,-102,-52,1,0,0,response5disk,1,105,1,-1,1,0,0,rectangle,1,-1,1,0,0,4,4,0,0.000935,1,-1,1,0,0,0,104,104,85,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,6,1.08336,,,,,,,,,,,,,,,,,,,,,,,,,,,7,weak,106,63,1,0,0,response1disk,4,106,0,-3,1,0,0,rectangle,0,-3,1,0,0,4,2,0,0.00131,0,-3,1,0,0,0,105,105,43,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,6,0.93767,,,,,,,,,,,,,,,,,,,,,,,,,,,4,weak,120,68,1,0,0,response1disk,8,107,0,8,1,0,0,rectangle,0,8,1,0,0,4,6,0,0.00127,0,8,1,0,0,0,106,106,124,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,5,1.354245,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,105,-74,1,0,0,response3disk,5,108,1,7,1,0,0,rectangle,1,7,1,0,0,4,3,0,0.000865,1,7,1,0,0,0,107,107,134,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,6,0.847665,,,,,,,,,,,,,,,,,,,,,,,,,,,2,weak,146,58,1,0,0,response1disk,7,109,-10,-1,1,0,0,rectangle,-10,-1,1,0,0,4,6,0,0.001115,-10,-1,1,0,0,0,108,108,107,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,6,0.743255,,,,,,,,,,,,,,,,,,,,,,,,,,,9,weak,90,53,1,0,0,response1disk,6,110,-12,-5,1,0,0,rectangle,-12,-5,1,0,0,4,3,0,0.000905,-12,-5,1,0,0,0,109,109,148,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,7,1.048715,,,,,,,,,,,,,,,,,,,,,,,,,,,4,strong,79,117,1,0,0,response1disk,7,111,9,-1,1,0,0,rectangle,9,-1,1,0,0,4,3,0,0.000145,9,-1,1,0,0,0,110,110,87,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,5,3.115435,,,,,,,,,,,,,,,,,,,,,,,,,,,5,strong,109,-45,1,0,0,response3disk,6,112,-6,3,1,0,0,rectangle,-6,3,1,0,0,4,7,0,0.00108,-6,3,1,0,0,0,111,111,12,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,4,1.4495,,,,,,,,,,,,,,,,,,,,,,,,,,,5,weak,61,-116,1,0,0,response3disk,7,113,-2,3,1,0,0,rectangle,-2,3,1,0,0,4,5,0,0.00132,-2,3,1,0,0,0,112,112,146,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,weak,7,,,,,,,,2,1.25036,,,,,,,,,,,,,,,,,,,,,,,,,,,6,weak,-108,-61,1,0,0,response5disk,7,114,5,2,1,0,0,rectangle,5,2,1,0,0,4,2,0,0.00105,5,2,1,0,0,0,113,113,50,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,4,1.104635,,,,,,,,,,,,,,,,,,,,,,,,,,,2,strong,50,-109,1,0,0,response3disk,3,115,-7,-4,1,0,0,rectangle,-50,-105,1,0,0,3,3,1,1.68048,3,-1,1,0,0,0,114,114,104,1,response5disk_3,rectangle,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f5290ff7ef2f05699c250d6,6036d877e0ec51ef81f678e2,2021-02-24_23h51.56.976,Colour_Similarity_Experiment,2020.2.10,Win32,60,6036d0d9a84aa1626184a6ef,7.044949772,6.972570194,6.953678855,6.950744351,6.944470927,6.955366082,,,,,,,,,,,,,,,,,,,,PF,strong,7,,,,,,,,5,1.694665,,,,,,,,,,,,,,,,,,,,,,,,,,,7,strong,110,-77,1,0,0,response3disk,9,116,10,11,1,0,0,rectangle,10,11,1,0,0,3,2,0,0.001055,10,11,1,0,0,0,115,115,155,1,,,,,,,,,,,,,,,,,,,,,
